Locality,Municipality,Population(December 31th, 2017),Land area(hectare),Population density(inv./km²),Locality code,Latitude,Longitude
Stöllet,Torsby kommun,243,76,320,5816
Stöpen,Skövde kommun,1 405,109,1 289,5444
Sulvik,Arvika kommun,358,125,286,5820
Sund,Trosa kommun,403,152,265,0898
Sundborn,Falu kommun,913,194,471,6768
Sundby,Ekerö kommun,400,70,571,0266
Sundbyholm,Eskilstuna kommun,890,263,338,0870
Sundhultsbrunn,Aneby kommun,307,46,667,1684
Sundom,Luleå kommun,221,89,248,8856
Sundsvall,Sundsvalls kommun,58 248,4 251,1 370,7688
Stensättra tomtområde,Nykvarns kommun,250,90,278,0382
Sunnansjö,Ludvika kommun,592,174,340,6772
Sunne,Sunne kommun,5 155,518,995,5824
Sunnemo,Hagfors kommun,304,118,258,5828
Surahammar,Surahammars kommun,6 293,497,1 266,6332
Surte,Ale kommun,6 190,372,1 664,5056
Svalsta,Nyköpings kommun,1 109,80,1 386,0876
Svalöv,Svalövs kommun,4 018,255,1 576,3716
Svanberga,Norrtälje kommun,525,93,565,0348
Svanesund,Orust kommun,1 988,361,551,4592
Svanskog/Svaneholm,Säffle kommun,486,134,363,5832
Svappavaara,Kiruna kommun,398,114,349,8864
Svartbyn,Överkalix kommun,248,130,191,8868
Svarte,Ystads kommun,918,88,1 043,3720
Svartehallen,Stenungsunds kommun,249,59,422,4595
Svartudden,Piteå kommun,450,34,1 324,8870
Svartå,Degerfors kommun,488,89,548,6140
Svedala,Svedala kommun,12 071,753,1 603,3724
Sveg,Härjedalens kommun,2 564,296,866,7968
Svenljunga,Svenljunga kommun,3 683,433,851,5060
Svensbyn,Piteå kommun,341,58,588,8876
Svenshögen,Stenungsunds kommun,438,56,782,4598
Svenstavik,Bergs kommun,990,166,596,7976
Svenstorp,Ängelholms kommun,263,37,711,3102
Svinninge,Österåkers kommun,2 384,571,418,0350
Svängsta,Karlshamns kommun,1 953,245,797,2748
Svärdsjö,Falu kommun,1 321,227,582,6776
Svärtinge,Norrköpings kommun,3 445,484,712,1276
Sya,Mjölby kommun,292,36,811,1280
Sysslebäck,Torsby kommun,470,181,260,5836
Sågmyra,Falu kommun,619,171,362,6780
Säffle,Säffle kommun,9 490,801,1 185,5840
Sälen,Malung-Sälens kommun,765,229,334,6784
Sälgsjön,Gävle kommun,211,33,639,7308
Särna,Älvdalens kommun,667,317,210,6788
Säter,Säters kommun,4 674,418,1 118,6792
Sätila,Marks kommun,1 260,166,759,5064
Sätinge,Kungsbacka kommun,346,118,293,4110
Sätra Brunn,Sala kommun,316,80,395,6336
Sättra,Norrtälje kommun,327,177,185,0400
Sävar,Umeå kommun,2 970,326,911,8336
Sävast,Bodens kommun,3 183,376,847,8878
Säve,Göteborgs kommun,758,68,1 115,4596
Sävja,Uppsala kommun,9 673,388,2 493,0632
Sävsjö,Sävsjö kommun,5 473,452,1 211,1688
Söderby,Ekerö kommun,297,73,407,0362
Söderby,Haninge kommun,357,176,203,0430
Söderby-Karl,Norrtälje kommun,265,86,308,0352
Söderbärke,Smedjebackens kommun,991,302,328,6796
Söderfors,Tierps kommun,1 714,225,762,0636
Söderhamn,Söderhamns kommun,12 378,916,1 351,7316
Söderköping,Söderköpings kommun,7 556,505,1 496,1284
Söderskogen,Håbo kommun,379,53,715,0638
Södersvik,Norrtälje kommun,351,242,145,0354
Södertälje,Södertälje kommun,72 704,2 797,2 599,0356
Söderåkra,Torsås kommun,936,160,585,2416
Södra Bergsbyn och Stackgrönnan,Skellefteå kommun,329,67,491,8342
Södra Bredåker,Bodens kommun,194,65,298,8882
Södra Sandby,Lunds kommun,6 322,435,1 453,3732
Södra Sunderbyn,Luleå kommun,3 116,233,1 337,8880
Södra Vi,Vimmerby kommun,1 174,156,753,2420
Sölvesborg,Sölvesborgs kommun,9 036,780,1 158,2752
Sörfors,Umeå kommun,466,114,409,8344
Sörforsa,Hudiksvalls kommun,1 611,238,677,7320
Sörmjöle,Umeå kommun,302,69,438,8348
Sörstafors,Hallstahammars kommun,282,41,688,6340
Sörvik,Ludvika kommun,707,132,536,6804
Söråker,Timrå kommun,2 406,529,455,7700
Sösdala,Hässleholms kommun,1 884,206,915,3104
Sövde,Sjöbo kommun,360,75,480,3738
Sövestad,Ystads kommun,365,52,702,3740
Taberg,Jönköpings kommun,4 538,386,1 176,1692
Tallboda,Linköpings kommun,3 325,315,1 056,1288
Tallvik,Överkalix kommun,508,106,479,8884
Tallåsen,Ljusdals kommun,593,160,371,7324
Tandsbyn,Östersunds kommun,429,140,306,7984
Tanumshede,Tanums kommun,1 937,207,936,4600
Tavelsjö,Umeå kommun,453,76,596,8352
Teckomatorp,Svalövs kommun,1 794,124,1 447,3744
Tenhult,Jönköpings kommun,3 108,251,1 238,1696
Tibro,Tibro kommun,8 483,789,1 075,5456
Tidaholm,Tidaholms kommun,8 247,600,1 375,5460
Tidan,Skövde kommun,997,143,697,5464
Tidö-Lindö,Västerås kommun,693,108,642,6342
Tierp,Tierps kommun,6 062,442,1 371,0640
Tillberga,Västerås kommun,2 138,163,1 312,6344
Timmele,Ulricehamns kommun,815,113,721,5068
Timmernabben,Mönsterås kommun,1 371,192,714,2424
Timmersdala,Skövde kommun,911,116,785,5468
Timrå,Timrå kommun,10 523,987,1 066,7704
Tingsryd,Tingsryds kommun,3 146,408,771,1992
Tingstäde,Gotlands kommun,235,73,322,2542
Tjautjas,Gällivare kommun,243,68,357,8886
Tjuvkil,Kungälvs kommun,1 081,329,329,4604
Tjällmo,Motala kommun,526,77,683,1292
Tjörnarp,Höörs kommun,860,264,326,3748
Toarp och Tåstarp,Ängelholms kommun,223,63,354,3132
Tobo,Tierps kommun,597,102,585,0648
Tofta,Gotlands kommun,657,502,131,2544
Tofta,Varbergs kommun,488,154,317,4112
Toftbyn,Falu kommun,292,153,191,6814
Tollarp,Kristianstads kommun,3 423,446,767,3108
Tollered,Lerums kommun,914,80,1 143,5072
Tomelilla,Tomelilla kommun,7 017,637,1 102,3112
Tomtebo,Umeå kommun,927,38,2 439,8354
Torbjörntorp,Falköpings kommun,470,88,534,5472
Torekov,Båstads kommun,1 102,434,254,3116
Torestorp,Marks kommun,412,75,549,5076
Torhamn,Karlskrona kommun,574,238,241,2760
Tormestorp,Hässleholms kommun,1 044,125,835,3120
Torna Hällestad,Lunds kommun,694,80,868,3480
Torpa,Varbergs kommun,230,82,280,4114
Torpsbruk,Alvesta kommun,396,65,609,1996
Torpshammar,Ånge kommun,480,214,224,7708
Torreby,Munkedals kommun,228,53,430,4554
Torsby,Torsby kommun,4 477,713,628,5844
Torshälla,Eskilstuna kommun,9 246,918,1 007,0880
Torsåker,Hofors kommun,866,117,740,7332
Torsång,Borlänge kommun,740,120,617,6806
Torsås,Torsås kommun,2 039,311,656,2428
Tortuna,Västerås kommun,421,57,739,6348
Torup,Hylte kommun,1 301,146,891,4116
Totebo,Västerviks kommun,236,47,502,2432
Tranemo,Tranemo kommun,3 278,342,958,5080
Tranholmen,Danderyds kommun,405,39,1 038,0368
Transtrand,Malung-Sälens kommun,336,212,158,6808
Tranås,Tranås kommun,14 775,1 019,1 450,1700
Traryd,Markaryds kommun,718,128,561,2000
Trekanten,Kalmars kommun,1 594,271,588,2436
Trelleborg,Trelleborgs kommun,30 214,1 550,1 949,3752
Trollhättan,Trollhättans kommun,49 511,2 463,2 010,5084
Trosa,Trosa kommun,6 144,610,1 007,0884
Trångforsen och Heden,Bodens kommun,1 864,279,668,8888
Trångsviken,Krokoms kommun,283,56,505,7988
Tråvad,Vara kommun,475,88,540,5476
Trädet,Ulricehamns kommun,315,69,457,5088
Trödje,Gävle kommun,353,93,380,7340
Trönninge,Halmstads kommun,1 613,144,1 120,4124
Trönningenäs,Varbergs kommun,793,184,431,4130
Trönö,Söderhamns kommun,210,83,253,7342
Tumba,Botkyrka kommun,41 599,1 944,2 140,0372
Tumbo,Eskilstuna kommun,343,64,536,0886
Tumlehed,Göteborgs kommun,653,118,553,4510
Tuna,Landskrona kommun,338,159,213,3126
Tuna,Södertälje kommun,403,90,448,0374
Tuna,Vimmerby kommun,220,42,524,2440
Tunnerstad,Jönköpings kommun,310,109,284,1708
Tuolluvaara,Kiruna kommun,974,68,1 432,8890
Tureholm,Ekerö kommun,844,251,336,0378
Tving,Karlskrona kommun,567,170,334,2764
Tvååker,Varbergs kommun,2 727,271,1 006,4132
Tvärskog,Kalmars kommun,390,79,494,2444
Tvärålund,Vindelns kommun,341,109,313,8356
Tye,Hammarö kommun,267,85,314,5850
Tygelsjö,Malmö kommun,3 467,182,1 905,3756
Tynningö,Vaxholms kommun,365,463,79,0432
Tyringe,Hässleholms kommun,4 841,433,1 118,3128
Tystberga,Nyköpings kommun,870,106,821,0888
Tågarp,Svalövs kommun,438,52,842,3760
Tånga och Rögle,Helsingborgs kommun,232,69,336,3764
Tångaberg,Varbergs kommun,1 015,199,510,4136
Tånnö,Värnamo kommun,194,41,473,1712
Täfteå,Umeå kommun,1 306,145,901,8360
Täljö,Österåkers kommun,439,108,406,0290
Tällberg,Leksands kommun,883,547,161,6816
Tärnaby,Storumans kommun,475,159,299,8364
Tärnsjö,Heby kommun,1 208,174,694,6352
Tävelsås,Växjö kommun,369,65,568,2002
Töcksfors,Årjängs kommun,1 210,249,486,5848
Töllsjö,Bollebygds kommun,411,65,632,5092
Töre,Kalix kommun,1 064,218,488,8896
Töreboda,Töreboda kommun,4 694,410,1 145,5484
Törestorp,Gnosjö kommun,267,91,293,1714
Tösse,Åmåls kommun,328,60,547,5096
Ubbhult norra,Marks kommun,205,61,336,4450
Ucklum,Stenungsunds kommun,548,128,428,4606
Uddebo,Tranemo kommun,231,64,361,5100
Uddeholm,Hagfors kommun,601,144,417,5852
Udden,Eskilstuna kommun,309,120,258,0892
Uddevalla,Uddevalla kommun,35 836,2 008,1 785,4608
Uddheden,Sunne kommun,269,76,354,5856
Ullared,Falkenbergs kommun,712,111,641,4140
Ullervad,Mariestads kommun,885,124,714,5488
Ullånger,Kramfors kommun,772,186,415,7680
Ulricehamn,Ulricehamns kommun,11 138,745,1 495,5104
Ulrika,Linköpings kommun,196,35,560,1296
Ultuna,Uppsala kommun,449,120,374,0654
Ulvkälla,Härjedalens kommun,380,74,514,7996
Ulvåker,Skövde kommun,251,41,612,5492
Umeå,Umeå kommun,86 311,3 220,2 680,8372
Unbyn,Bodens kommun,454,93,488,8902
Undenäs,Karlsborgs kommun,244,76,321,5496
Undersåker,Åre kommun,597,148,403,8000
Unnaryd,Hylte kommun,861,153,563,4144
Upphärad,Trollhättans kommun,563,77,731,5108
Upplanda,Tierps kommun,227,75,303,0652
Upplands Väsby och Sollentuna,Sollentuna kommun,143 582,4 546,3 158,0384
Uppsala,Uppsala kommun,156 854,4 374,3 586,0656
Urshult,Tingsryds kommun,978,213,459,2004
Ursviken,Skellefteå kommun,3 873,331,1 170,8310
Utby,Uddevalla kommun,412,77,535,5106
Utvälinge,Helsingborgs kommun,238,33,721,3766
Vad,Smedjebackens kommun,290,86,337,6820
"Vad, Åsbacka och Långrör",Söderhamns kommun,254,91,279,7378
Vadstena,Vadstena kommun,5 704,361,1 580,1300
Vaggeryd,Vaggeryds kommun,5 263,513,1 026,1720
Vagnhärad,Trosa kommun,3 526,287,1 229,0896
Valbo,Gävle kommun,7 266,850,855,7344
Valdemarsvik,Valdemarsviks kommun,2 823,265,1 065,1304
Valinge,Varbergs kommun,298,111,268,4154
Valje,Bromölla kommun,1 089,165,660,3136
Valla,Katrineholms kommun,1 477,130,1 136,0900
Vallargärdet,Karlstads kommun,630,140,450,5860
Vallberga,Laholms kommun,697,81,860,4148
Vallda,Kungsbacka kommun,3 968,565,702,4152
Vallentuna,Vallentuna kommun,32 394,1 700,1 906,0388
Vallkärra,Lunds kommun,411,41,1 002,3768
Vallsta,Bollnäs kommun,263,66,398,7348
Vallvik,Söderhamns kommun,246,95,259,7352
Vallåkra,Helsingborgs kommun,817,127,643,3772
Valskog,Kungsörs kommun,674,78,864,6360
Valåsen och Labbsand,Karlskoga kommun,337,143,236,6146
Vankiva,Hässleholms kommun,384,86,447,3140
Vannsätter,Söderhamns kommun,464,101,459,7356
Vansbro,Vansbro kommun,2 116,351,603,6828
Vansö kyrkby,Strängnäs kommun,195,29,672,0902
Vaplan,Krokoms kommun,266,59,451,8002
Vara,Vara kommun,4 126,331,1 247,5500
Varberg,Varbergs kommun,34 774,2 338,1 487,4156
Varekil,Orust kommun,923,160,577,4610
Vargön,Vänersborgs kommun,4 972,401,1 240,5112
Varnhem,Skara kommun,669,69,970,5504
Vartofta,Falköpings kommun,531,67,793,5508
Vassmolösa,Kalmars kommun,536,124,432,2452
Edeby,Knivsta kommun,252,56,450,0658
Vattholma,Uppsala kommun,1 440,113,1 274,0660
Vattjom,Sundsvalls kommun,552,134,412,7726
Vattnäs,Mora kommun,353,111,318,6832
Vattubrinken,Södertälje kommun,399,94,424,0390
Vaxholm,Vaxholms kommun,5 023,181,2 775,0392
Veberöd,Lunds kommun,4 937,395,1 250,3776
Veddige,Varbergs kommun,2 309,198,1 166,4160
Vedevåg,Lindesbergs kommun,702,142,494,6148
Vedum,Vara kommun,977,137,713,5512
Vegby,Ulricehamns kommun,585,93,629,5116
Veinge,Laholms kommun,1 470,205,717,4164
Velanda,Trollhättans kommun,683,83,823,5038
Vellinge,Vellinge kommun,6 591,327,2 016,3780
Vemdalen,Härjedalens kommun,546,356,153,8008
Vena,Hultsfreds kommun,400,86,465,2456
Venjan,Mora kommun,236,213,111,6836
Vessigebro,Falkenbergs kommun,819,106,773,4168
Vetlanda,Vetlanda kommun,13 668,1 078,1 268,1724
Vi,Sundsvalls kommun,5 859,629,931,7404
Vibble,Gotlands kommun,1 765,358,493,2548
Vibyäng,Håbo kommun,401,18,2 228,0522
Vickleby,Mörbylånga kommun,469,147,319,2458
Vidja,Huddinge kommun,771,190,406,0394
Vidsel,Älvsbyns kommun,591,100,591,8904
Vidöåsen,Hammarö kommun,285,25,1 140,5862
Viforsen och Tunbyn,Sundsvalls kommun,209,74,282,7714
Vik,Simrishamns kommun,344,90,382,3152
Vika,Falu kommun,579,99,585,6840
Vikarbodarna och Skatan,Sundsvalls kommun,241,121,199,7646
Vikarbyn,Rättviks kommun,1 218,348,350,6848
Viken,Höganäs kommun,4 523,295,1 533,3784
Vikingstad,Linköpings kommun,2 388,178,1 342,1308
Vikmanshyttan,Hedemora kommun,902,146,618,6852
Viksjöfors,Ovanåkers kommun,271,89,304,7360
Viksäter och Viksberg,Södertälje kommun,898,151,595,0398
Vilhelmina,Vilhelmina kommun,3 550,329,1 079,8376
Villshärad,Halmstads kommun,773,128,604,4176
Vilshult,Olofströms kommun,328,104,315,2772
Vimmerby,Vimmerby kommun,8 271,751,1 101,2460
Vinberg,Falkenbergs kommun,627,59,1 063,4180
Vinbergs kyrkby,Falkenbergs kommun,269,145,186,4182
Vindeln,Vindelns kommun,2 422,272,890,8380
Vindön,Orust kommun,211,167,126,4644
Vingåker,Vingåkers kommun,4 772,411,1 161,0904
Vinninga,Lidköpings kommun,1 021,108,945,5516
Vinnö,Kristianstads kommun,496,58,855,3156
Vinslöv,Hässleholms kommun,4 014,474,847,3160
Vintrie,Malmö kommun,814,46,1 770,3788
Vintrosa,Lekebergs kommun,2 447,424,577,6152
Vinäs,Mora kommun,299,106,282,6860
Virsbo,Surahammars kommun,1 347,123,1 095,6364
Virserum,Hultsfreds kommun,1 958,286,685,2464
Visby,Gotlands kommun,23 845,1 369,1 742,2552
Viskafors,Borås kommun,3 697,397,931,5120
Vislanda,Alvesta kommun,1 797,247,728,2012
Vissefjärda,Emmaboda kommun,665,104,639,2468
Vistträsk,Älvsbyns kommun,254,49,518,8908
Vitaby,Simrishamns kommun,335,119,282,3164
Vittangi,Kiruna kommun,786,200,393,8912
Vittaryd,Ljungby kommun,303,78,388,2016
Vittinge,Heby kommun,588,132,445,6368
Vittjärv,Bodens kommun,507,130,390,8916
Vittsjö,Hässleholms kommun,1 884,326,578,3168
Vittskövle,Kristianstads kommun,237,59,402,3170
Vollsjö,Sjöbo kommun,837,152,551,3792
Vrena,Nyköpings kommun,646,110,587,0908
Vretstorp,Hallsbergs kommun,895,161,556,6156
Vrigstad,Sävsjö kommun,1 518,213,713,1728
Vrångö,Göteborgs kommun,365,50,730,4612
Vuollerim,Jokkmokks kommun,671,144,466,8920
Vålberg,Karlstads kommun,2 818,322,875,5864
Våmhus,Mora kommun,831,234,355,6864
Vånga,Kristianstads kommun,239,117,204,3174
Vårdsätra,Uppsala kommun,286,40,715,0666
Vårgårda,Vårgårda kommun,5 574,507,1 099,5124
Vårsta,Botkyrka kommun,2 502,149,1 679,0396
Våxtorp,Laholms kommun,1 002,159,630,4184
Väckelsång,Tingsryds kommun,971,140,694,2020
Väderstad,Mjölby kommun,578,118,490,1316
Väggarp,Eslövs kommun,236,30,787,3830
Väländan,Haninge kommun,529,162,327,0402
Vänersborg,Vänersborgs kommun,23 656,1 131,2 092,5132
Väne-Åsaka,Trollhättans kommun,314,60,523,5128
Vänge,Uppsala kommun,1 299,90,1 443,0516
Vännäs,Vännäs kommun,4 486,409,1 097,8384
Vännäsby,Vännäs kommun,1 644,205,802,8388
Väring,Skövde kommun,668,125,534,5520
Värmlandsbro,Säffle kommun,284,22,1 291,5868
Värnamo,Värnamo kommun,19 569,1 191,1 643,1732
Värsås,Skövde kommun,640,85,753,5524
Väröbacka,Varbergs kommun,856,150,571,4188
Väse,Karlstads kommun,516,71,727,5872
Väskinde,Gotlands kommun,350,44,795,2556
Västanvik,Leksands kommun,486,236,206,6872
Västanvik,Motala kommun,182,146,125,1322
Västerberg,Sandvikens kommun,226,75,301,7364
Västerby,Hedemora kommun,370,71,521,6880
Västerfärnebo,Sala kommun,550,105,524,6372
Västerhaninge,Haninge kommun,17 429,1 036,1 682,0404
Västerhejde,Gotlands kommun,413,90,459,2560
Västerljung,Trosa kommun,376,42,895,0910
Västerlösa,Linköpings kommun,191,41,466,1318
Västermyckeläng,Älvdalens kommun,377,171,220,6884
Västervik,Västerviks kommun,21 381,1 385,1 544,2472
Västerås,Västerås kommun,121 806,4 807,2 534,6376
Västra Bispgården,Ragunda kommun,493,116,425,7808
Västerbodarna,Alingsås kommun,1 144,248,461,5136
Västra Hagen,Kungsbacka kommun,1 361,289,471,4224
Västra Husby,Söderköpings kommun,509,54,943,1320
Västra Ingelstad,Vellinge kommun,871,93,937,3800
Västra Karaby,Kävlinge kommun,256,62,413,3802
Västra Karup,Båstads kommun,543,145,374,3172
Västra Tommarp,Trelleborgs kommun,383,33,1 161,3806
Västra Ämtervik,Sunne kommun,390,143,273,5876
Växjö,Växjö kommun,67 395,3 541,1 903,2024
Yngsjö,Kristianstads kommun,598,315,190,3180
Ysane,Sölvesborgs kommun,220,56,393,2774
Ysby,Laholms kommun,255,48,531,4190
Ystad,Ystads kommun,19 294,1 102,1 751,3808
Ytterhogdal,Härjedalens kommun,478,198,241,8012
Ytternäs och Vreta,Uppsala kommun,803,153,525,0662
Yttersjö,Umeå kommun,459,110,417,8394
Zinkgruvan,Askersunds kommun,324,181,179,6160
Åby,Norrköpings kommun,6 975,533,1 309,1324
Åby,Växjö kommun,431,59,731,2028
Åbyggeby,Gävle kommun,998,234,426,7368
Åbytorp,Kumla kommun,816,143,571,6164
Åhus,Kristianstads kommun,10 029,1 122,894,3184
Åkarp,Burlövs kommun,6 035,258,2 339,3812
Åkers styckebruk,Strängnäs kommun,2 999,280,1 071,0912
Åkersberga,Österåkers kommun,33 944,2 460,1 380,0408
Ålberga,Nyköpings kommun,226,41,551,0916
Åled,Halmstads kommun,1 719,187,919,4192
Åminne,Värnamo kommun,217,38,571,1736
Åmmeberg,Askersunds kommun,434,202,215,6168
Åmot,Ockelbo kommun,244,121,202,7372
Åmotfors,Eda kommun,1 375,207,664,5880
Åmunnen,Kalmars kommun,273,31,881,2482
Åmynnet,Örnsköldsviks kommun,318,40,795,7732
Åmål,Åmåls kommun,9 491,736,1 290,5140
Ånge,Ånge kommun,2 895,382,758,7736
Ånäset,Robertsfors kommun,602,138,436,8396
Åre,Åre kommun,3 081,635,485,8024
Årjäng,Årjängs kommun,3 433,455,755,5884
Årnäs,Varbergs kommun,719,345,208,4194
Årsta Havsbad,Haninge kommun,437,145,301,0434
Årstad,Falkenbergs kommun,324,45,720,4196
Årsunda,Sandvikens kommun,1 034,144,718,7376
Åryd,Karlshamns kommun,345,76,454,2776
Åryd,Växjö kommun,709,81,875,2032
Ås,Krokoms kommun,1 580,292,541,8028
Ås/Åshyttan,Nora kommun,496,72,689,6176
Åsa,Kungsbacka kommun,6 300,907,695,4200
Åsarna,Bergs kommun,277,61,454,8032
Åsarp,Falköpings kommun,624,103,606,5532
Åsbro,Askersunds kommun,1 306,309,423,6172
Åsby,Varbergs kommun,429,80,536,4204
Åseda,Uppvidinge kommun,2 719,302,900,2036
Åsele,Åsele kommun,1 673,231,724,8400
Åsensbruk,Melleruds kommun,794,172,462,5144
Åshammar,Sandvikens kommun,535,83,645,7380
Åsljunga,Örkelljunga kommun,774,177,437,3188
Åstorp,Åstorps kommun,9 633,667,1 444,3192
Åtvidaberg,Åtvidabergs kommun,7 096,567,1 251,1328
Älandsbro,Härnösands kommun,921,199,463,7740
Älgarås,Töreboda kommun,400,93,430,5536
Älghult,Uppvidinge kommun,464,98,473,2040
Älgö,Nacka kommun,986,202,488,0436
Älmhult,Älmhults kommun,10 028,977,1 026,2048
Älmsta,Norrtälje kommun,1 361,226,602,0412
Älvdalen,Älvdalens kommun,1 880,337,558,6896
Älvkarleby,Älvkarleby kommun,1 540,251,614,0664
Älvkarleö,Älvkarleby kommun,227,73,311,0670
Älvnäs,Ekerö kommun,801,57,1 405,0414
Älvsala,Värmdö kommun,610,457,133,0438
Älvsbyn,Älvsbyns kommun,5 070,619,819,8932
Älvsered,Falkenbergs kommun,444,113,393,4212
Älvängen,Ale kommun,4 984,415,1 201,5152
Äng,Nässjö kommun,272,50,544,1740
Änge,Krokoms kommun,307,62,495,8040
Ängelholm,Ängelholms kommun,28 126,2 024,1 390,3196
Ängelholms strand,Ängelholms kommun,512,83,617,3198
Ängesbyn Skaulo,Luleå kommun,208,77,270,8934
Ängsmon,Östersunds kommun,1 347,53,2 542,8042
Ängsvik,Värmdö kommun,460,74,622,0418
Äppelbo,Vansbro kommun,504,287,176,6900
Ärla,Eskilstuna kommun,1 302,145,898,0920
Äsköping,Katrineholms kommun,337,51,661,0924
Äspered,Borås kommun,296,61,485,5156
Äsperöd,Sjöbo kommun,243,36,675,3816
Ätran,Falkenbergs kommun,406,65,625,4216
Öbolandet,Trosa kommun,314,172,183,0928
Öbonäs,Norrköpings kommun,666,193,345,1330
Öckerö,Öckerö kommun,3 612,262,1 379,4628
Ödeborg,Färgelanda kommun,602,87,692,5160
Ödeshög,Ödeshögs kommun,2 685,260,1 033,1332
Ödsmål,Stenungsunds kommun,1 454,367,396,4630
Ödsmål och Åsebyberg,Kungälvs kommun,260,79,329,4648
Ödåkra,Helsingborgs kommun,5 399,328,1 646,3820
Öggestorp,Jönköpings kommun,240,39,615,1742
Öjersjö,Partille kommun,4 431,258,1 717,4631
Ölmbrotorp,Örebro kommun,539,63,856,6184
Ölme,Kristinehamns kommun,220,38,579,5888
Ölmstad,Jönköpings kommun,439,77,570,1448
Ölsta,Ekerö kommun,656,239,274,0424
Önneköp,Hörby kommun,227,52,437,3834
Önnestad,Kristianstads kommun,1 415,218,649,3200
Örbyhus,Tierps kommun,2 024,164,1 234,0672
Örebro,Örebro kommun,119 091,5 064,2 352,6188
Öregrund,Östhammars kommun,1 614,427,378,0676
Örkelljunga,Örkelljunga kommun,5 260,821,641,3208
Örnsköldsvik,Örnsköldsviks kommun,32 953,3 309,996,7744
Örserum,Jönköpings kommun,371,72,515,1748
Örsjö,Nybro kommun,363,82,443,2484
Örslösa,Lidköpings kommun,313,60,522,5890
Örsundsbro,Enköpings kommun,1 373,136,1 010,0680
Örsundsbro norra,Enköpings kommun,572,36,1 589,0682
Örtagården,Västerås kommun,474,42,1 129,6382
Örtofta,Eslövs kommun,301,72,418,3828
Örviken,Skellefteå kommun,416,114,365,8408
Ösmo,Nynäshamns kommun,3 947,210,1 880,0420
Össjö,Ängelholms kommun,219,35,626,3210
Östadkulle,Vårgårda kommun,422,65,649,5162
Östansjö,Hallsbergs kommun,835,149,560,6192
Österbybruk,Östhammars kommun,2 409,277,870,0684
Österbymo,Ydre kommun,912,134,681,1336
Österfärnebo,Sandvikens kommun,487,137,355,7384
Österslöv,Kristianstads kommun,466,68,685,3216
Österstad,Motala kommun,325,43,756,1340
Östersund,Östersunds kommun,50 960,3 484,1 463,8044
Östervåla,Heby kommun,1 737,214,812,6384
Östhammar,Östhammars kommun,4 843,489,990,0688
Östorp och Ådran,Huddinge kommun,265,112,237,0406
Östra Bispgården,Ragunda kommun,253,125,202,7806
Östra Frölunda,Svenljunga kommun,313,63,497,5164
Östra Grevie,Vellinge kommun,761,102,746,3832
Östra Husby,Norrköpings kommun,851,119,715,1344
Östra Kallfors,Södertälje kommun,491,47,1 045,0428
Östra Karup,Båstads kommun,785,164,479,3220
Östra Ljungby,Klippans kommun,1 790,229,782,3224
Östra Ryd,Söderköpings kommun,489,95,515,1348
Östra Sönnarslöv,Kristianstads kommun,268,68,394,3228
Östra Tommarp,Simrishamns kommun,293,66,444,3232
Östra Vemmerlöv,Simrishamns kommun,240,74,324,3236
Överboda,Umeå kommun,243,61,398,8412
Överhärde,Gävle kommun,559,125,447,7388
Överkalix,Överkalix kommun,1 038,124,837,8940
Överlida,Svenljunga kommun,536,85,631,5168
Övertorneå,Övertorneå kommun,1 877,247,760,8944
Övertänger,Falu kommun,237,133,178,6916
Överum,Västerviks kommun,1 187,164,724,2488
Öxabäck,Marks kommun,346,66,524,5172
Öxeryd,Lerums kommun,583,110,530,5176
